Campaign_ID,Campaign_Channel,Target_Segment,Ad_Spend,Impressions,Clicks,Conversion_Rate,Average_Order_Value,Campaign_Duration_Days,Email_Open_Rate,Monthly_Revenue_Generated
CMP1451,Display,Price Sensitive,100253.0,328071,3888,0.5,1579.56,58,31.26,686897.77
CMP1452,Search,New Customers,263438.22,776128,34152,4.84,2491.12,57,23.27,1465654.16
CMP1453,Email,Price Sensitive,265405.53,415144,18681,5.73,1762.11,18,33.55,1594439.77
CMP1454,Search,Price Sensitive,307178.97,923836,24265,5.23,1488.88,20,23.06,1316633.93
CMP1455,Email,Small Business,53996.06,70485,2838,7.05,5830.6,57,43.7,1483480.22
CMP1456,Search,New Customers,257856.21,706078,24749,3.65,1959.94,27,19.14,1626894.86
CMP1457,Search,Existing Customers,251544.77,595753,21018,6.92,3713.08,87,32.02,1473965.81
CMP1458,Search,Price Sensitive,247771.99,830730,34562,4.68,1612.69,18,35.34,1594589.09
CMP1459,Social Media,Existing Customers,218884.35,750618,20911,3.84,2654.42,61,32.12,1586918.34
CMP1460,Display,New Customers,228564.6,695869,4203,0.5,2524.79,9,17.47,780537.69
CMP1461,Email,New Customers,134716.72,233980,10634,5.28,4183.09,13,28.0,817466.26
CMP1462,Social Media,Small Business,228881.1,910256,12881,3.23,4121.05,44,23.93,1306956.83
CMP1463,Search,Existing Customers,146829.19,398028,21042,9.71,3646.55,75,36.74,1494811.6
CMP1464,Display,New Customers,81236.0,375663,2173,1.04,1713.93,37,24.66,1002867.0
CMP1465,Email,New Customers,179446.97,228705,12503,5.55,3059.25,13,43.5,1536545.68
CMP1466,Display,Small Business,105926.04,383750,2365,1.72,6183.65,18,28.75,1109490.97
CMP1467,Display,Existing Customers,117949.77,435100,5681,3.96,3360.65,67,39.92,1409000.89
CMP1468,Email,High Value,212872.34,288877,11433,9.89,10000.0,46,57.08,2044150.31
CMP1469,Social Media,Price Sensitive,170174.3,765711,15415,1.75,1650.67,81,31.18,1109891.1
CMP1470,Social Media,Existing Customers,264786.02,893061,26593,4.05,3464.02,71,29.4,1249746.8
CMP1471,Affiliate,Existing Customers,291707.6,518846,18154,4.54,3262.69,15,38.58,1299273.3
CMP1472,Search,Existing Customers,294975.9,715815,25150,6.51,4550.05,8,46.12,1988312.94
CMP1473,Search,New Customers,183362.97,431539,11984,6.75,2762.32,42,30.17,1296815.69
CMP1474,Social Media,Price Sensitive,326054.17,1236697,20930,0.5,1183.82,25,28.05,984783.72
CMP1475,Display,High Value,28586.0,58238,470,4.48,5734.85,9,32.56,1473298.67
CMP1476,Email,Small Business,151078.29,246759,8547,7.33,4873.18,23,40.2,1414303.83
CMP1477,Search,New Customers,381508.3,1389621,41364,5.79,2269.48,84,27.8,1730447.09
CMP1478,Social Media,Existing Customers,461591.52,1109083,25985,4.4,3469.79,37,33.82,1846780.8
CMP1479,Social Media,Price Sensitive,429794.08,2000000,37419,2.76,1922.3,83,25.35,1892054.59
CMP1480,Display,New Customers,209343.02,906025,3093,2.06,2608.55,74,17.33,907057.49
CMP1481,Search,New Customers,111626.1,339424,11358,5.14,2821.5,28,23.55,916385.46
CMP1482,Search,Small Business,322143.5,1037972,40473,4.64,5978.5,61,29.41,1785695.39
CMP1483,Affiliate,New Customers,110464.22,217348,5266,4.6,2345.96,25,24.75,990122.05
CMP1484,Display,High Value,118155.32,445689,4339,3.35,9125.95,73,39.94,1993349.29
CMP1485,Display,Price Sensitive,331636.76,1165817,11844,0.5,2095.14,78,29.81,1081809.92
CMP1486,Display,New Customers,180000.69,588566,3089,3.18,2553.38,32,25.82,1293761.6
CMP1487,Affiliate,Small Business,303141.23,667247,13014,5.22,6150.78,48,43.32,1407365.21
CMP1488,Display,Existing Customers,219654.57,758003,9110,2.08,2736.66,72,34.12,1325372.79
CMP1489,Search,New Customers,231952.72,812934,21000,5.52,2976.85,20,17.79,1452391.07
CMP1490,Search,New Customers,163985.45,573970,17300,6.89,2262.2,45,31.7,1162627.88
CMP1491,Email,Small Business,249672.7,328316,13621,7.93,6798.72,27,35.85,2057679.07
CMP1492,Email,Price Sensitive,141159.67,254616,10014,4.49,1695.62,72,37.25,1333926.85
CMP1493,Social Media,Existing Customers,370382.81,858257,25727,4.53,4690.88,22,25.48,1696202.62
CMP1494,Social Media,High Value,410872.04,1188965,24437,5.49,9219.25,24,42.92,1690434.31
CMP1495,Search,New Customers,89580.54,269825,6604,5.8,3621.97,51,17.18,1232276.9
CMP1496,Display,New Customers,347642.65,1184455,5488,1.13,2616.36,86,29.7,901405.57
CMP1497,Social Media,Existing Customers,143936.51,475233,11241,1.75,3971.56,49,24.76,1034791.27
CMP1498,Email,Price Sensitive,272155.69,501642,18826,4.22,2140.4,53,40.73,1482938.96
CMP1499,Email,Existing Customers,265328.77,316983,10473,10.04,4745.25,20,43.43,1307630.08
CMP1500,Email,New Customers,135359.24,323460,20031,7.99,2304.11,79,42.59,1483505.24
CMP1501,Email,High Value,264414.44,330789,10240,9.14,8617.41,19,55.39,1743058.19
CMP1502,Search,New Customers,237571.63,736524,24087,2.74,3905.1,77,30.0,1224599.97
CMP1503,Affiliate,Small Business,262301.09,615023,15314,6.09,4725.96,57,42.09,2059096.33
CMP1504,Display,High Value,234338.54,752081,8314,3.34,5469.48,64,46.18,1323288.83
CMP1505,Display,High Value,126622.09,425250,3754,2.13,7906.55,62,31.22,1415520.45
CMP1506,Email,Small Business,196576.51,385691,20723,7.85,10000.0,63,35.73,2122352.36
CMP1507,Email,Existing Customers,126888.62,186854,10180,7.92,4165.6,61,44.6,1436946.79
CMP1508,Social Media,Price Sensitive,349620.88,1208984,20421,0.77,1825.14,48,21.15,891631.02
CMP1509,Social Media,Price Sensitive,152352.4,388349,7588,2.54,1144.15,41,26.23,824872.84
CMP1510,Social Media,Small Business,274563.83,776541,17914,1.6,7286.68,13,33.04,1349394.84
CMP1511,Display,Price Sensitive,390750.25,1550380,8305,2.28,1350.88,72,26.69,1384414.96
CMP1512,Social Media,Small Business,294122.35,773981,14987,1.37,5319.79,74,33.3,1924966.48
CMP1513,Display,Existing Customers,32530.01,117324,1196,2.91,4080.53,60,36.76,810290.37
CMP1514,Social Media,New Customers,80975.91,306502,4500,2.8,2545.52,65,16.56,823233.01
CMP1515,Search,Existing Customers,131563.49,287174,8935,7.09,5369.83,12,30.76,1731832.71
CMP1516,Search,New Customers,227076.6,683116,18750,4.72,3137.04,73,19.24,1326847.66
CMP1517,Social Media,High Value,145441.94,310442,4376,4.12,10000.0,11,52.31,1734800.13
CMP1518,Search,Small Business,480313.44,1784363,124639,11.72,8673.35,82,60.14,3393265.24
CMP1519,Search,Existing Customers,190370.47,618415,24371,7.65,4155.39,63,35.2,1552412.8
CMP1520,Affiliate,New Customers,228456.04,410628,9678,3.86,4436.26,51,28.49,1221279.74
CMP1521,Social Media,Price Sensitive,289081.71,1301851,15708,3.26,1761.26,57,22.31,985591.85
CMP1522,Social Media,New Customers,285365.88,757490,9717,2.31,4995.91,42,25.66,1010089.8
CMP1523,Social Media,New Customers,441888.3,1456263,18750,3.34,2042.14,11,18.78,1326495.84
CMP1524,Social Media,Price Sensitive,169406.51,680533,15020,1.49,1414.45,71,27.9,1009655.25
CMP1525,Email,Price Sensitive,362908.83,813812,50849,4.83,1782.22,67,47.3,1873870.32
CMP1526,Affiliate,Price Sensitive,91530.32,261864,5494,6.17,1940.6,45,21.47,861308.15
CMP1527,Affiliate,Existing Customers,271749.48,579732,13860,5.61,4428.48,60,45.93,1421827.51
CMP1528,Social Media,Price Sensitive,196617.0,977938,15058,1.0,1238.33,57,30.1,699583.64
CMP1529,Search,Existing Customers,425507.01,870068,28654,6.8,3978.34,49,33.86,1680938.42
CMP1530,Display,Existing Customers,81451.65,256902,2338,2.4,2613.72,55,38.91,1021908.34
CMP1531,Email,Price Sensitive,145839.16,132917,6267,3.13,2579.17,32,28.29,812305.1
CMP1532,Email,Existing Customers,213428.61,373062,15561,8.3,3136.15,60,45.03,1600314.98
CMP1533,Affiliate,Price Sensitive,139649.41,275653,6712,1.9,1839.14,61,24.92,918991.6
CMP1534,Search,New Customers,191558.69,474036,17081,5.23,5631.45,68,23.19,1260116.4
CMP1535,Email,High Value,429575.55,657285,24602,6.53,10000.0,70,45.6,2344103.74
CMP1536,Social Media,Small Business,60894.24,254750,4691,3.04,3614.15,39,35.63,981512.66
CMP1537,Search,Price Sensitive,318746.5,839857,21733,4.72,1628.64,45,25.43,1375035.76
CMP1538,Email,Small Business,244954.23,416562,17282,8.55,8599.97,35,40.87,1834737.06
CMP1539,Display,New Customers,334797.18,1128717,3657,0.75,1954.13,18,19.94,724305.42
CMP1540,Search,Existing Customers,225454.94,627279,17715,6.19,3806.31,24,39.2,1523002.7
CMP1541,Affiliate,Price Sensitive,254942.26,645858,15945,2.98,1921.7,31,23.43,1232389.45
CMP1542,Social Media,New Customers,220340.44,857301,13436,1.59,1890.72,48,27.69,1110566.77
CMP1543,Social Media,Existing Customers,227440.71,518629,9756,1.41,4258.43,84,27.01,1312566.54
CMP1544,Search,New Customers,56689.03,118578,4889,4.67,2689.45,10,21.58,988409.44
CMP1545,Search,High Value,71111.44,104199,4032,7.42,10000.0,24,37.06,1693475.04
CMP1546,Email,Small Business,478510.55,1673218,117098,13.16,9992.16,80,58.66,3587856.07
CMP1547,Display,Small Business,155789.54,560513,2452,1.92,2751.38,83,30.65,1178972.5
CMP1548,Social Media,Small Business,226650.72,597530,8797,3.33,5228.19,75,37.98,1167973.99
CMP1549,Social Media,Existing Customers,173320.92,798271,14970,2.31,3155.62,58,35.37,769628.42
CMP1550,Search,Small Business,305600.83,746116,27011,4.84,5577.29,41,29.73,1908119.32
CMP1551,Affiliate,New Customers,194907.84,620374,13690,3.48,2688.43,26,27.06,1005733.89
CMP1552,Affiliate,New Customers,223580.7,829081,24508,7.23,1987.04,89,33.78,1225912.59
CMP1553,Display,New Customers,349187.43,1621292,8464,0.86,2497.41,30,22.01,1106034.43
CMP1554,Display,New Customers,253908.96,934561,5788,0.5,2518.13,71,20.0,940902.5
CMP1555,Social Media,New Customers,246925.03,828490,17163,2.25,3028.22,40,23.45,1052670.88
CMP1556,Social Media,Small Business,196836.65,556252,11716,3.79,2779.49,28,20.22,1199641.45
CMP1557,Display,High Value,110583.16,295646,4518,2.19,5014.78,31,34.68,1182740.39
CMP1558,Search,Price Sensitive,244292.59,961062,39777,4.42,1296.74,85,34.52,1346787.55
CMP1559,Affiliate,High Value,320464.67,521042,18311,7.12,6713.72,13,34.45,1893940.27
CMP1560,Display,Price Sensitive,120766.03,663079,7108,1.32,1227.66,83,30.56,550420.09
CMP1561,Display,Price Sensitive,183486.02,619984,4777,1.41,1607.24,63,20.91,630839.2
CMP1562,Search,High Value,424162.82,1044244,29829,9.17,8805.31,36,42.87,2372607.1
CMP1563,Email,Price Sensitive,384320.87,723106,21957,5.43,1984.72,63,48.04,1428660.29
CMP1564,Social Media,New Customers,184466.21,911545,13323,4.41,2680.15,69,23.8,1130761.47
CMP1565,Search,Small Business,149238.5,254344,8741,7.04,4773.73,29,36.18,1219015.16
CMP1566,Affiliate,Small Business,307830.95,527335,14312,3.36,4754.02,17,26.78,1257686.85
CMP1567,Display,High Value,354207.43,1000049,7182,2.23,8844.86,31,40.17,1224651.96
CMP1568,Display,Existing Customers,280385.21,1250805,11283,1.5,2847.35,43,35.55,1334988.99
CMP1569,Search,Small Business,94402.75,216143,9631,5.31,4827.5,42,38.71,1615227.17
CMP1570,Search,High Value,227047.16,369303,9395,8.55,7258.07,7,49.26,1915264.33
CMP1571,Affiliate,Existing Customers,197809.01,433933,15909,5.11,4850.44,69,38.97,1485150.15
CMP1572,Affiliate,Existing Customers,208065.24,375461,15483,6.85,3116.78,20,40.68,1069844.21
CMP1573,Search,Small Business,189088.45,386843,12129,5.01,5487.57,72,22.11,1541743.54
CMP1574,Affiliate,Existing Customers,286793.96,588387,20402,7.45,3567.97,34,36.81,1269659.28
CMP1575,Search,High Value,456488.89,1121847,4293,0.6,7203.25,42,46.37,1869440.84
CMP1576,Email,Existing Customers,301682.89,311748,17042,7.91,3610.55,8,45.12,1449996.14
CMP1577,Search,New Customers,229314.75,579756,21343,5.02,4009.71,45,31.56,1738384.51
CMP1578,Affiliate,Small Business,356210.44,1003135,13486,3.87,6075.64,75,29.4,1799407.54
CMP1579,Search,High Value,311179.94,600715,29177,8.61,8107.46,22,37.01,2088134.65
CMP1580,Email,Small Business,120654.79,207938,9579,7.26,8141.76,36,50.36,2040766.87
CMP1581,Display,High Value,26606.7,84120,876,3.08,9012.89,79,36.19,1849290.58
CMP1582,Social Media,New Customers,84690.24,312322,5901,1.92,2696.89,75,19.01,1018742.14
CMP1583,Affiliate,Existing Customers,221227.2,552051,21728,4.9,3790.77,77,43.67,1613399.9
CMP1584,Social Media,Existing Customers,251982.69,679877,17534,4.01,1602.72,11,23.44,1045429.98
CMP1585,Display,Existing Customers,66833.2,179574,1772,3.23,3034.95,33,24.07,710612.72
CMP1586,Social Media,Existing Customers,190283.28,807944,19439,5.04,3328.32,38,42.57,1945872.12
CMP1587,Email,Price Sensitive,489520.03,1991861,124546,11.53,8407.65,78,58.9,3282347.18
CMP1588,Social Media,New Customers,203041.96,840694,11518,2.85,3563.28,29,30.62,994382.75
CMP1589,Search,Small Business,96038.64,235761,6204,6.68,4503.02,31,35.29,1157757.98
CMP1590,Search,Price Sensitive,157554.92,563237,24049,5.05,1891.79,53,24.44,1465251.33
CMP1591,Affiliate,Small Business,146576.32,259962,11060,4.06,6073.05,40,39.06,1152735.72
CMP1592,Display,High Value,202483.03,791411,4393,5.56,7090.94,76,35.61,1430706.4
CMP1593,Email,Existing Customers,282553.77,291516,15750,5.7,3932.46,25,49.2,1339990.95
CMP1594,Social Media,High Value,286214.43,759475,10139,1.48,6386.41,30,46.58,1622873.76
CMP1595,Search,New Customers,75393.83,235195,6661,5.03,2737.68,58,21.73,1297910.96
CMP1596,Search,New Customers,41082.12,106853,3067,5.73,2848.17,87,30.98,1135659.08
CMP1597,Display,High Value,58135.99,150558,1229,2.94,5999.65,18,36.87,1230057.9
CMP1598,Display,New Customers,104347.27,392058,1647,1.15,2591.53,34,24.22,595279.25
CMP1599,Social Media,Small Business,247324.81,1179426,17973,5.22,6729.08,53,34.31,1699979.38
CMP1600,Display,New Customers,174621.77,800637,3472,0.5,3228.13,75,12.92,1007886.56
CMP1601,Social Media,Existing Customers,360508.44,1167900,23380,3.55,3114.25,23,26.2,1455659.53
CMP1602,Affiliate,Existing Customers,278461.95,902235,32079,5.55,5636.83,67,23.68,1791864.26
CMP1603,Search,Price Sensitive,346814.21,857775,29394,3.33,1863.05,51,21.28,1698729.67
CMP1604,Display,New Customers,208318.49,1026659,4318,0.5,2086.3,41,19.54,917651.57
CMP1605,Email,High Value,307087.95,692588,31648,6.88,10000.0,52,53.01,2448853.75
CMP1606,Display,Price Sensitive,228777.8,1121785,9212,1.57,1381.59,38,29.8,743990.02
CMP1607,Social Media,New Customers,368854.52,1449756,22143,3.45,2343.61,39,21.17,1159299.85
CMP1608,Search,Price Sensitive,112416.41,295533,7508,4.82,919.25,44,20.8,720081.38
CMP1609,Social Media,New Customers,177315.75,822842,13265,1.51,2597.53,82,17.36,1097528.34
CMP1610,Social Media,Existing Customers,439081.9,1292598,29234,4.02,3173.23,86,28.67,1865301.63
CMP1611,Email,New Customers,110770.53,169407,9087,5.65,2291.67,47,32.64,1546120.59
CMP1612,Search,New Customers,186541.97,405486,14791,3.92,3969.93,17,27.93,1105419.17
CMP1613,Affiliate,High Value,11237.96,112108,7903,10.49,9383.4,71,45.74,2077452.54
CMP1614,Search,Price Sensitive,239523.69,1179152,49965,3.82,1225.13,57,33.53,1231966.91
CMP1615,Affiliate,Price Sensitive,191149.48,527793,12137,3.56,2417.0,41,26.35,684462.1
CMP1616,Email,High Value,92136.98,115734,3869,7.65,6489.49,16,63.12,1176696.72
CMP1617,Social Media,Price Sensitive,293479.0,1051435,16403,1.63,1212.67,47,28.37,763680.61
CMP1618,Search,Existing Customers,194445.31,495789,12944,7.13,4991.85,74,35.95,1649276.88
CMP1619,Affiliate,High Value,292645.97,520405,15473,8.24,6082.06,9,31.1,1798034.69
CMP1620,Search,Existing Customers,96156.2,188999,6870,6.91,3714.15,30,37.09,1447963.86
CMP1621,Search,New Customers,341843.83,840294,25540,4.51,2734.4,67,16.32,1771078.55
CMP1622,Social Media,New Customers,132979.51,667597,16776,3.41,2264.67,86,15.83,950317.04
CMP1623,Social Media,High Value,87026.13,181230,6646,5.2,8956.99,27,42.87,1480034.61
CMP1624,Search,Existing Customers,24764.8,51856,2971,7.22,2711.24,60,42.82,881446.98
CMP1625,Display,High Value,184210.37,505799,4699,4.1,7285.98,54,39.02,1515559.51
CMP1626,Social Media,High Value,409354.57,1104794,19503,2.86,8044.51,7,45.45,1631901.55
CMP1627,Search,New Customers,179324.6,396527,11203,4.59,3417.74,10,18.34,651187.22
CMP1628,Email,New Customers,366725.79,492121,31257,7.13,2760.38,40,52.64,1568075.86
CMP1629,Search,New Customers,412126.04,1312876,38765,4.7,2767.84,84,19.02,1550209.19
CMP1630,Email,High Value,200811.48,279921,10993,9.41,6849.36,62,55.37,2064269.99
CMP1631,Display,High Value,134434.18,387167,3635,2.36,7950.57,32,34.38,851553.39
CMP1632,Email,Small Business,221180.31,391245,13718,5.59,8980.4,18,34.55,1688844.53
CMP1633,Affiliate,Existing Customers,126261.42,361379,6663,6.13,2961.05,86,44.82,1608918.46
CMP1634,Email,Existing Customers,162397.93,288143,18816,8.9,3857.39,79,62.67,1468306.63
CMP1635,Email,High Value,64753.75,67139,2641,7.27,8350.39,33,47.39,1742530.11
CMP1636,Email,New Customers,302956.45,563661,24534,6.6,2970.82,46,35.34,1867955.75
CMP1637,Affiliate,New Customers,272448.93,539132,14996,5.11,3280.55,12,38.7,887983.59
CMP1638,Search,High Value,108886.86,273634,10394,6.51,10000.0,62,46.56,1908117.0
CMP1639,Email,New Customers,400679.19,520563,27438,7.56,2332.61,40,44.28,1610029.07
CMP1640,Social Media,New Customers,310172.0,1160255,21202,1.06,3551.54,13,29.42,1226224.46
CMP1641,Display,New Customers,304843.0,1191440,5202,1.88,1882.4,79,18.34,1201324.0
CMP1642,Email,Price Sensitive,397307.22,678387,18042,6.39,2020.3,70,43.11,1711966.13
CMP1643,Search,New Customers,277494.28,695154,18621,4.22,2231.79,22,22.47,1265183.98
CMP1644,Social Media,Existing Customers,64222.27,161337,4202,3.73,3951.16,25,27.8,833722.16
CMP1645,Search,Price Sensitive,110562.11,217410,7461,3.97,1407.45,27,33.16,1174627.4
CMP1646,Display,Small Business,260109.46,864251,4173,3.39,4290.98,60,26.54,1096052.04
CMP1647,Email,High Value,354292.57,543067,26252,7.49,7995.49,8,65.0,2134732.6
CMP1648,Search,Price Sensitive,193648.5,555281,21047,3.91,1176.88,20,28.03,1112285.08
CMP1649,Email,Price Sensitive,376126.32,998233,43503,5.69,1867.12,88,42.62,1952862.84
CMP1650,Email,New Customers,186890.3,459847,17188,5.67,2877.53,86,39.3,1456150.46
CMP1651,Search,New Customers,385916.44,1215677,29346,5.61,2494.35,61,32.73,2234350.45
CMP1652,Affiliate,Existing Customers,476874.17,1088232,34621,5.65,3656.49,51,43.0,2023287.95
CMP1653,Search,Existing Customers,396674.63,907664,39829,6.52,2965.82,40,36.52,1933973.6
CMP1654,Email,Price Sensitive,283907.0,470284,17666,5.52,1997.43,19,40.3,1390687.19
CMP1655,Social Media,Price Sensitive,248963.98,550489,17249,2.46,1609.54,30,24.68,1049008.43
CMP1656,Search,Small Business,173734.73,400799,16307,6.88,5662.13,9,36.19,1560298.79
CMP1657,Email,New Customers,352169.73,512501,16363,6.78,2331.79,89,33.81,1548015.41
CMP1658,Affiliate,High Value,440225.77,701749,21525,6.84,8271.49,27,41.23,2149552.59
CMP1659,Email,Small Business,69863.47,95833,4058,6.84,6579.15,10,43.4,1411541.67
CMP1660,Social Media,Existing Customers,436938.91,1118094,18136,3.73,4606.36,29,22.68,1832578.58
CMP1661,Search,Small Business,124483.78,316625,10524,4.56,7127.51,51,18.94,1640583.68
CMP1662,Email,High Value,315736.04,281571,16281,8.02,8029.66,28,60.49,2220842.9
CMP1663,Social Media,Existing Customers,76551.97,225515,6123,2.25,4388.92,88,22.06,1241242.09
CMP1664,Search,Existing Customers,367642.04,493832,18536,7.84,3307.23,19,36.03,1398318.61
CMP1665,Social Media,High Value,283292.74,1142331,23906,3.53,4773.67,72,41.78,1762507.8
CMP1666,Email,New Customers,186662.01,288722,10671,4.39,3127.7,80,32.49,999807.24
CMP1667,Search,Price Sensitive,165498.4,405903,10619,3.52,1690.39,20,33.04,696125.13
CMP1668,Email,Small Business,183440.27,209574,11536,6.82,7376.72,20,56.55,1668236.36
CMP1669,Email,Existing Customers,199253.91,360951,16291,9.03,3091.54,60,51.49,1698757.85
CMP1670,Display,Price Sensitive,431116.28,1578584,12401,0.5,1439.94,75,32.86,1353085.23
CMP1671,Email,New Customers,162352.07,249627,9242,3.84,2987.72,79,40.1,1250150.76
CMP1672,Search,Existing Customers,241611.2,622202,30951,4.57,5233.63,59,32.17,1106123.92
CMP1673,Display,Small Business,394835.55,1877905,10275,0.5,4069.18,73,18.89,1496141.08
CMP1674,Affiliate,Small Business,203963.21,389090,16149,5.5,6048.45,59,30.2,1631552.19
CMP1675,Affiliate,New Customers,29227.49,72262,1727,5.12,2734.88,87,31.39,1052541.6
CMP1676,Search,High Value,51428.08,113116,4645,9.98,5491.54,34,36.13,1200646.83
CMP1677,Email,High Value,287636.51,377607,26351,7.27,5439.88,41,60.67,1899345.23
CMP1678,Social Media,Price Sensitive,368512.03,1393317,26354,2.36,1671.62,37,27.33,1238197.88
CMP1679,Search,Small Business,241221.95,809205,25700,5.61,6258.8,72,33.64,1493299.91
CMP1680,Display,New Customers,102266.56,298670,1141,1.36,2512.44,43,24.55,869483.14
CMP1681,Email,Small Business,350271.84,370694,15264,7.62,4171.08,7,52.64,1536007.63
CMP1682,Affiliate,Price Sensitive,89780.16,224728,8036,4.42,2361.18,41,33.96,1150229.22
CMP1683,Search,Small Business,106143.8,319137,15263,6.97,5104.54,90,31.11,1579361.87
CMP1684,Social Media,High Value,94350.89,190612,3511,4.83,4544.61,17,38.56,1212993.99
CMP1685,Email,Small Business,67638.11,81829,2572,7.26,4599.58,73,45.2,1471840.42
CMP1686,Display,Existing Customers,234866.15,914892,7056,4.34,5907.13,88,14.5,1680150.42
CMP1687,Display,High Value,297344.09,789031,7227,2.56,5419.2,41,37.52,1359312.94
CMP1688,Search,Small Business,58342.6,155345,5058,4.41,4682.23,48,46.67,1254306.09
CMP1689,Social Media,Existing Customers,383543.99,1262327,25873,5.51,2554.47,67,33.67,2103750.48
CMP1690,Search,New Customers,194640.3,524032,14980,5.27,2407.4,25,27.38,1002106.57
CMP1691,Social Media,Price Sensitive,304522.11,1311618,26380,2.02,2159.99,80,17.22,1262901.85
CMP1692,Search,Small Business,88481.8,251874,5803,5.22,5668.75,82,31.78,1340151.26
CMP1693,Email,Price Sensitive,300454.66,446804,17859,6.17,2078.24,46,33.46,1591296.62
CMP1694,Search,Existing Customers,127937.69,290527,7831,7.72,2372.88,58,36.55,1299835.2
CMP1695,Search,New Customers,125969.08,316887,8788,5.46,2172.79,71,27.88,1150982.35
CMP1696,Social Media,Small Business,233503.64,567081,12425,0.63,4178.95,28,44.8,1136143.05
CMP1697,Display,Small Business,88450.42,336938,1138,2.09,6221.74,69,31.13,1320622.47
CMP1698,Email,Existing Customers,131691.15,196287,9242,6.65,3153.59,82,48.25,1274879.16
CMP1699,Social Media,Existing Customers,334278.01,950795,31383,3.05,3578.5,54,22.71,1485018.52
CMP1700,Social Media,Price Sensitive,340362.49,898433,20120,1.3,1383.24,20,25.44,966791.48
CMP1701,Social Media,Small Business,100139.19,278793,4574,2.65,4783.66,82,37.94,1459693.85
CMP1702,Social Media,Price Sensitive,293872.21,1140351,26844,1.41,1671.58,55,28.1,1215325.14
CMP1703,Search,Price Sensitive,388851.09,861832,21144,3.84,1504.99,17,28.22,1602499.79
CMP1704,Affiliate,High Value,384604.88,545144,16852,6.44,7336.94,39,49.37,1902812.23
CMP1705,Display,Small Business,404117.58,1362090,5420,0.5,5126.15,76,25.27,1629412.28
CMP1706,Search,New Customers,199634.28,295306,8231,6.32,3290.85,38,32.02,1434333.6
CMP1707,Search,High Value,380185.79,627944,24106,6.13,10000.0,33,41.67,2469117.54
CMP1708,Social Media,Existing Customers,302173.74,1224060,21674,4.09,3108.85,68,33.5,1378796.7
CMP1709,Social Media,Price Sensitive,54332.57,213282,2790,2.88,1521.03,38,36.73,438855.36
CMP1710,Affiliate,Existing Customers,68851.13,123496,4292,7.12,4641.68,76,38.15,809383.36
CMP1711,Social Media,Small Business,198102.86,560634,8329,5.69,3995.08,21,30.26,1726503.66
CMP1712,Social Media,Price Sensitive,253395.95,952029,19984,1.55,1297.77,83,23.59,1309491.08
CMP1713,Display,New Customers,235943.43,848358,4193,1.86,1851.62,86,24.12,1080254.91
CMP1714,Affiliate,Small Business,175265.3,280064,6067,2.26,8048.34,10,35.74,1498024.5
CMP1715,Affiliate,Small Business,119438.74,243841,8846,4.82,4416.9,69,37.42,1436281.02
CMP1716,Search,Small Business,333856.0,748712,20908,5.54,5030.98,46,31.19,2081809.52
CMP1717,Social Media,Existing Customers,175628.03,546163,10398,4.39,3151.19,82,33.02,1344566.51
CMP1718,Search,Price Sensitive,181232.95,579298,14856,4.89,1815.82,24,27.9,1014517.7
CMP1719,Display,Price Sensitive,369961.95,1969289,10912,1.62,1394.53,43,26.67,910799.47
CMP1720,Social Media,Small Business,138197.65,384635,4932,3.4,5272.96,53,29.98,1220737.84
CMP1721,Social Media,New Customers,152637.75,568656,9902,2.3,2565.75,73,29.44,904895.08
CMP1722,Social Media,New Customers,217213.01,559529,9856,1.95,3891.7,82,25.03,1200768.54
CMP1723,Email,Existing Customers,284585.84,346923,10466,5.28,4315.4,19,49.93,1296613.92
CMP1724,Affiliate,Small Business,65589.28,114383,4400,6.86,5375.69,52,34.62,1560746.99
CMP1725,Social Media,Existing Customers,366731.64,1620655,41503,5.58,2736.4,76,33.23,1759009.17
CMP1726,Social Media,Small Business,351870.02,971999,16731,3.3,3922.73,36,32.72,910722.91
CMP1727,Social Media,New Customers,193769.24,494496,8977,4.46,2966.75,13,29.07,1184305.44
CMP1728,Search,New Customers,104668.67,470828,20417,4.48,1774.11,88,26.25,1038487.79
CMP1729,Search,Existing Customers,242142.29,576703,24148,6.77,4768.8,79,34.39,1386077.22
CMP1730,Search,Small Business,411531.39,787747,20597,6.34,7313.0,29,28.43,1959610.38
CMP1731,Affiliate,Small Business,175500.71,443492,10863,4.37,4064.87,85,38.12,1645662.53
CMP1732,Display,Small Business,154761.35,560997,2332,3.27,6133.04,20,29.04,1074600.33
CMP1733,Email,New Customers,197190.29,256447,8759,5.28,2992.75,57,41.93,1634789.96
CMP1734,Social Media,Existing Customers,379635.36,1025413,16796,5.15,3483.84,42,35.25,1582441.75
CMP1735,Email,High Value,275845.54,327818,12337,8.71,10000.0,8,51.68,2122705.1
CMP1736,Display,Existing Customers,206913.78,485484,4641,2.4,3029.75,11,35.71,953438.16
CMP1737,Email,Small Business,374002.54,578354,16757,8.33,7652.46,37,44.47,2110763.06
CMP1738,Social Media,Existing Customers,92171.44,314307,8675,4.94,3325.66,36,32.12,1054823.44
CMP1739,Social Media,New Customers,48809.38,149118,2583,3.7,1812.45,13,20.07,589456.5
CMP1740,Social Media,Price Sensitive,276521.04,1135509,28253,2.54,1302.85,65,28.96,1232718.22
CMP1741,Email,High Value,396771.38,657803,27589,9.3,7327.03,83,51.58,2340467.36
